sheet,row,code,measure,range,year,excel,pipeline,status,diff,n_sumifs,sample_formula
Approved,110,EXP_CROSS_CUR_TRA_SOE_WAT_TRA_EXE,approved_20,20,2020,5129100.0,5129100.0,MATCH,0.0,1,"=SUMIFS(approved_20,year_20,Q$1,transfer_20,""Cu exceptia transferurilor"", econ0_20,""Expenditures"",func3_20,""0452 Transport naval"",econ3_20,""251000 Subventii acordate intreprinderilor de stat si municipale"",econ1_20,""<>300000 Active nefinanciare"")"
Approved,110,EXP_CROSS_CUR_TRA_SOE_WAT_TRA_EXE,approved_20,20,2021,0.0,0.0,MATCH,0.0,1,"=SUMIFS(approved_20,year_20,Q$1,transfer_20,""Cu exceptia transferurilor"", econ0_20,""Expenditures"",func3_20,""0452 Transport naval"",econ3_20,""251000 Subventii acordate intreprinderilor de stat si municipale"",econ1_20,""<>300000 Active nefinanciare"")"
Approved,110,EXP_CROSS_CUR_TRA_SOE_WAT_TRA_EXE,approved_20,20,2022,0.0,0.0,MATCH,0.0,1,"=SUMIFS(approved_20,year_20,Q$1,transfer_20,""Cu exceptia transferurilor"", econ0_20,""Expenditures"",func3_20,""0452 Transport naval"",econ3_20,""251000 Subventii acordate intreprinderilor de stat si municipale"",econ1_20,""<>300000 Active nefinanciare"")"
Approved,110,EXP_CROSS_CUR_TRA_SOE_WAT_TRA_EXE,approved_20,20,2023,0.0,0.0,MATCH,0.0,1,"=SUMIFS(approved_20,year_20,Q$1,transfer_20,""Cu exceptia transferurilor"", econ0_20,""Expenditures"",func3_20,""0452 Transport naval"",econ3_20,""251000 Subventii acordate intreprinderilor de stat si municipale"",econ1_20,""<>300000 Active nefinanciare"")"
Approved,110,EXP_CROSS_CUR_TRA_SOE_WAT_TRA_EXE,approved_20,20,2024,0.0,0.0,MATCH,0.0,1,"=SUMIFS(approved_20,year_20,Q$1,transfer_20,""Cu exceptia transferurilor"", econ0_20,""Expenditures"",func3_20,""0452 Transport naval"",econ3_20,""251000 Subventii acordate intreprinderilor de stat si municipale"",econ1_20,""<>300000 Active nefinanciare"")"
Approved,112,EXP_CROSS_CAP_MAI_WAT_TRA_EXE,approved,base,2006,0.0,0.0,MATCH,0.0,1,"=SUMIFS(approved,year,C$1,transfer,""Excluding transfers"",func2,""14.02 Naval transportation"",econ2,""243.00 Capital repair works"")"
Approved,112,EXP_CROSS_CAP_MAI_WAT_TRA_EXE,approved,base,2007,0.0,0.0,MATCH,0.0,1,"=SUMIFS(approved,year,C$1,transfer,""Excluding transfers"",func2,""14.02 Naval transportation"",econ2,""243.00 Capital repair works"")"
Approved,112,EXP_CROSS_CAP_MAI_WAT_TRA_EXE,approved,base,2008,0.0,0.0,MATCH,0.0,1,"=SUMIFS(approved,year,C$1,transfer,""Excluding transfers"",func2,""14.02 Naval transportation"",econ2,""243.00 Capital repair works"")"
Approved,112,EXP_CROSS_CAP_MAI_WAT_TRA_EXE,approved,base,2009,0.0,0.0,MATCH,0.0,1,"=SUMIFS(approved,year,C$1,transfer,""Excluding transfers"",func2,""14.02 Naval transportation"",econ2,""243.00 Capital repair works"")"
Approved,112,EXP_CROSS_CAP_MAI_WAT_TRA_EXE,approved,base,2010,0.0,0.0,MATCH,0.0,1,"=SUMIFS(approved,year,C$1,transfer,""Excluding transfers"",func2,""14.02 Naval transportation"",econ2,""243.00 Capital repair works"")"
Approved,112,EXP_CROSS_CAP_MAI_WAT_TRA_EXE,approved,base,2011,0.0,0.0,MATCH,0.0,1,"=SUMIFS(approved,year,C$1,transfer,""Excluding transfers"",func2,""14.02 Naval transportation"",econ2,""243.00 Capital repair works"")"
Approved,112,EXP_CROSS_CAP_MAI_WAT_TRA_EXE,approved,base,2012,0.0,0.0,MATCH,0.0,1,"=SUMIFS(approved,year,C$1,transfer,""Excluding transfers"",func2,""14.02 Naval transportation"",econ2,""243.00 Capital repair works"")"
Approved,112,EXP_CROSS_CAP_MAI_WAT_TRA_EXE,approved,base,2013,0.0,0.0,MATCH,0.0,1,"=SUMIFS(approved,year,C$1,transfer,""Excluding transfers"",func2,""14.02 Naval transportation"",econ2,""243.00 Capital repair works"")"
Approved,112,EXP_CROSS_CAP_MAI_WAT_TRA_EXE,approved,base,2014,0.0,0.0,MATCH,0.0,1,"=SUMIFS(approved,year,C$1,transfer,""Excluding transfers"",func2,""14.02 Naval transportation"",econ2,""243.00 Capital repair works"")"
Approved,112,EXP_CROSS_CAP_MAI_WAT_TRA_EXE,approved,base,2015,0.0,0.0,MATCH,0.0,1,"=SUMIFS(approved,year,C$1,transfer,""Excluding transfers"",func2,""14.02 Naval transportation"",econ2,""243.00 Capital repair works"")"
Approved,113,EXP_CROSS_SUB_WAT_TRA_EXE,approved_16,16,2016,3677700.0,3677700.0,MATCH,0.0,1,"=SUM(SUMIFS(approved_16,year_16,M$1,transfer_16,""Cu exceptia transferurilor"",econ0_16,""Expenditures"",func3_16,""0452 Transport naval"",econ2_16,""250000 Subsidii""))"
Approved,113,EXP_CROSS_SUB_WAT_TRA_EXE,approved_16,16,2017,0.0,0.0,MATCH,0.0,1,"=SUM(SUMIFS(approved_16,year_16,M$1,transfer_16,""Cu exceptia transferurilor"",econ0_16,""Expenditures"",func3_16,""0452 Transport naval"",econ2_16,""250000 Subsidii""))"
Approved,113,EXP_CROSS_SUB_WAT_TRA_EXE,approved_16,16,2018,3620000.0,3620000.0,MATCH,0.0,1,"=SUM(SUMIFS(approved_16,year_16,M$1,transfer_16,""Cu exceptia transferurilor"",econ0_16,""Expenditures"",func3_16,""0452 Transport naval"",econ2_16,""250000 Subsidii""))"
Approved,113,EXP_CROSS_SUB_WAT_TRA_EXE,approved_16,16,2019,4238600.0,4238600.0,MATCH,0.0,1,"=SUM(SUMIFS(approved_16,year_16,M$1,transfer_16,""Cu exceptia transferurilor"",econ0_16,""Expenditures"",func3_16,""0452 Transport naval"",econ2_16,""250000 Subsidii""))"
Approved,113,EXP_CROSS_SUB_WAT_TRA_EXE,approved_20,20,2020,5129100.0,5129100.0,MATCH,0.0,1,"=SUM(SUMIFS(approved_20,year_20,Q$1,transfer_20,""Cu exceptia transferurilor"",econ0_20,""Expenditures"",func3_20,""0452 Transport naval"",econ2_20,""250000 Sub*""))"
Approved,113,EXP_CROSS_SUB_WAT_TRA_EXE,approved_20,20,2021,0.0,0.0,MATCH,0.0,1,"=SUM(SUMIFS(approved_20,year_20,Q$1,transfer_20,""Cu exceptia transferurilor"",econ0_20,""Expenditures"",func3_20,""0452 Transport naval"",econ2_20,""250000 Sub*""))"
Approved,113,EXP_CROSS_SUB_WAT_TRA_EXE,approved_20,20,2022,0.0,0.0,MATCH,0.0,1,"=SUM(SUMIFS(approved_20,year_20,Q$1,transfer_20,""Cu exceptia transferurilor"",econ0_20,""Expenditures"",func3_20,""0452 Transport naval"",econ2_20,""250000 Sub*""))"
Approved,113,EXP_CROSS_SUB_WAT_TRA_EXE,approved_20,20,2023,0.0,0.0,MATCH,0.0,1,"=SUM(SUMIFS(approved_20,year_20,Q$1,transfer_20,""Cu exceptia transferurilor"",econ0_20,""Expenditures"",func3_20,""0452 Transport naval"",econ2_20,""250000 Sub*""))"
Approved,113,EXP_CROSS_SUB_WAT_TRA_EXE,approved_20,20,2024,0.0,0.0,MATCH,0.0,1,"=SUM(SUMIFS(approved_20,year_20,Q$1,transfer_20,""Cu exceptia transferurilor"",econ0_20,""Expenditures"",func3_20,""0452 Transport naval"",econ2_20,""250000 Sub*""))"
Approved,130,EXP_FUNC_ENE_EXE,approved,base,2006,270173070.0,270173070.0,MATCH,0.0,1,"=SUMIFS(approved,year,C$1,transfer,""Excluding transfers"",func1,""16 Fuel and energy"")"
Approved,130,EXP_FUNC_ENE_EXE,approved,base,2007,356046404.0,356046404.0,MATCH,0.0,1,"=SUMIFS(approved,year,C$1,transfer,""Excluding transfers"",func1,""16 Fuel and energy"")"
Approved,130,EXP_FUNC_ENE_EXE,approved,base,2008,234164400.0,234164400.0,MATCH,0.0,1,"=SUMIFS(approved,year,C$1,transfer,""Excluding transfers"",func1,""16 Fuel and energy"")"
Approved,130,EXP_FUNC_ENE_EXE,approved,base,2009,148012684.0,148012684.0,MATCH,0.0,1,"=SUMIFS(approved,year,C$1,transfer,""Excluding transfers"",func1,""16 Fuel and energy"")"
Approved,130,EXP_FUNC_ENE_EXE,approved,base,2010,153035642.0,153035642.0,MATCH,0.0,1,"=SUMIFS(approved,year,C$1,transfer,""Excluding transfers"",func1,""16 Fuel and energy"")"
Approved,130,EXP_FUNC_ENE_EXE,approved,base,2011,116503700.0,116503700.0,MATCH,0.0,1,"=SUMIFS(approved,year,C$1,transfer,""Excluding transfers"",func1,""16 Fuel and energy"")"
Approved,130,EXP_FUNC_ENE_EXE,approved,base,2012,228364549.0,228364549.0,MATCH,0.0,1,"=SUMIFS(approved,year,C$1,transfer,""Excluding transfers"",func1,""16 Fuel and energy"")"
Approved,130,EXP_FUNC_ENE_EXE,approved,base,2013,427465196.0,427465196.0,MATCH,0.0,1,"=SUMIFS(approved,year,C$1,transfer,""Excluding transfers"",func1,""16 Fuel and energy"")"
Approved,130,EXP_FUNC_ENE_EXE,approved,base,2014,414650031.0,414650031.0,MATCH,0.0,1,"=SUMIFS(approved,year,C$1,transfer,""Excluding transfers"",func1,""16 Fuel and energy"")"
Approved,130,EXP_FUNC_ENE_EXE,approved,base,2015,600782518.0,600782518.0,MATCH,0.0,1,"=SUMIFS(approved,year,C$1,transfer,""Excluding transfers"",func1,""16 Fuel and energy"")"
Approved,130,EXP_FUNC_ENE_EXE,approved_16,16,2016,542280700.0,542280700.0,MATCH,0.0,1,"=SUMIFS(approved_16,year_16,M$1,transfer_16,""Cu exceptia transferurilor"", econ0_16,""Expenditures"",func2_16,""0430 Combustibil si energie"")"
Approved,130,EXP_FUNC_ENE_EXE,approved_16,16,2017,334123180.0,334123180.0,MATCH,0.0,1,"=SUMIFS(approved_16,year_16,M$1,transfer_16,""Cu exceptia transferurilor"", econ0_16,""Expenditures"",func2_16,""0430 Combustibil si energie"")"
Approved,130,EXP_FUNC_ENE_EXE,approved_16,16,2018,252358500.0,252358500.0,MATCH,0.0,1,"=SUMIFS(approved_16,year_16,M$1,transfer_16,""Cu exceptia transferurilor"", econ0_16,""Expenditures"",func2_16,""0430 Combustibil si energie"")"
Approved,130,EXP_FUNC_ENE_EXE,approved_16,16,2019,707768700.0,707768700.0,MATCH,0.0,1,"=SUMIFS(approved_16,year_16,M$1,transfer_16,""Cu exceptia transferurilor"", econ0_16,""Expenditures"",func2_16,""0430 Combustibil si energie"")"
Approved,130,EXP_FUNC_ENE_EXE,approved_20,20,2020,300052100.0,300052100.0,MATCH,0.0,1,"=SUMIFS(approved_20,year_20,Q$1,transfer_20,""Cu exceptia transferurilor"", econ0_20,""Expenditures"",func2_20,""0430 Combustibil si energie"")"
Approved,130,EXP_FUNC_ENE_EXE,approved_20,20,2021,104459600.0,104459600.0,MATCH,0.0,1,"=SUMIFS(approved_20,year_20,Q$1,transfer_20,""Cu exceptia transferurilor"", econ0_20,""Expenditures"",func2_20,""0430 Combustibil si energie"")"
Approved,130,EXP_FUNC_ENE_EXE,approved_20,20,2022,288975900.0,288975900.0,MATCH,0.0,1,"=SUMIFS(approved_20,year_20,Q$1,transfer_20,""Cu exceptia transferurilor"", econ0_20,""Expenditures"",func2_20,""0430 Combustibil si energie"")"
Approved,130,EXP_FUNC_ENE_EXE,approved_20,20,2023,421692600.0,421692600.0,MATCH,0.0,1,"=SUMIFS(approved_20,year_20,Q$1,transfer_20,""Cu exceptia transferurilor"", econ0_20,""Expenditures"",func2_20,""0430 Combustibil si energie"")"
Approved,130,EXP_FUNC_ENE_EXE,approved_20,20,2024,707427500.0,707427500.0,MATCH,0.0,1,"=SUMIFS(approved_20,year_20,Q$1,transfer_20,""Cu exceptia transferurilor"", econ0_20,""Expenditures"",func2_20,""0430 Combustibil si energie"")"
Approved,132,EXP_CROSS_WAG_ENE_EXE,approved,base,2011,720000.0,720000.0,MATCH,0.0,1,"=SUMIFS(approved,year,H$1,transfer,""Excluding transfers"",func1,""16 Fuel and energy"",exp_type,""Personnel"")"
Approved,132,EXP_CROSS_WAG_ENE_EXE,approved,base,2012,878500.0,878500.0,MATCH,0.0,1,"=SUMIFS(approved,year,H$1,transfer,""Excluding transfers"",func1,""16 Fuel and energy"",exp_type,""Personnel"")"
Approved,132,EXP_CROSS_WAG_ENE_EXE,approved,base,2013,750200.0,750200.0,MATCH,0.0,1,"=SUMIFS(approved,year,H$1,transfer,""Excluding transfers"",func1,""16 Fuel and energy"",exp_type,""Personnel"")"
Approved,132,EXP_CROSS_WAG_ENE_EXE,approved,base,2014,755000.0,755000.0,MATCH,0.0,1,"=SUMIFS(approved,year,H$1,transfer,""Excluding transfers"",func1,""16 Fuel and energy"",exp_type,""Personnel"")"
Approved,132,EXP_CROSS_WAG_ENE_EXE,approved,base,2015,829700.0,829700.0,MATCH,0.0,1,"=SUMIFS(approved,year,H$1,transfer,""Excluding transfers"",func1,""16 Fuel and energy"",exp_type,""Personnel"")"
Approved,132,EXP_CROSS_WAG_ENE_EXE,approved_16,16,2016,1006100.0,1006100.0,MATCH,0.0,1,"=SUMIFS(approved_16,year_16,M$1,transfer_16,""Cu exceptia transferurilor"", econ0_16,""Expenditures"",func2_16,""0430 Combustibil si energie"",econ2_16,""210000 Cheltuieli de personal"")"
Approved,132,EXP_CROSS_WAG_ENE_EXE,approved_16,16,2017,963100.0,963100.0,MATCH,0.0,1,"=SUMIFS(approved_16,year_16,M$1,transfer_16,""Cu exceptia transferurilor"", econ0_16,""Expenditures"",func2_16,""0430 Combustibil si energie"",econ2_16,""210000 Cheltuieli de personal"")"
Approved,132,EXP_CROSS_WAG_ENE_EXE,approved_16,16,2018,949200.0,949200.0,MATCH,0.0,1,"=SUMIFS(approved_16,year_16,M$1,transfer_16,""Cu exceptia transferurilor"", econ0_16,""Expenditures"",func2_16,""0430 Combustibil si energie"",econ2_16,""210000 Cheltuieli de personal"")"
Approved,132,EXP_CROSS_WAG_ENE_EXE,approved_16,16,2019,7501000.0,7501000.0,MATCH,0.0,1,"=SUMIFS(approved_16,year_16,M$1,transfer_16,""Cu exceptia transferurilor"", econ0_16,""Expenditures"",func2_16,""0430 Combustibil si energie"",econ2_16,""210000 Cheltuieli de personal"")"
Approved,132,EXP_CROSS_WAG_ENE_EXE,approved_20,20,2020,7760700.0,7760700.0,MATCH,0.0,1,"=SUMIFS(approved_20,year_20,Q$1,transfer_20,""Cu exceptia transferurilor"", econ0_20,""Expenditures"",func2_20,""0430 Combustibil si energie"",econ2_20,""210000 Cheltuieli de personal"")"
Approved,132,EXP_CROSS_WAG_ENE_EXE,approved_20,20,2021,3061000.0,3061000.0,MATCH,0.0,1,"=SUMIFS(approved_20,year_20,Q$1,transfer_20,""Cu exceptia transferurilor"", econ0_20,""Expenditures"",func2_20,""0430 Combustibil si energie"",econ2_20,""210000 Cheltuieli de personal"")"
Approved,132,EXP_CROSS_WAG_ENE_EXE,approved_20,20,2022,4183200.0,4183200.0,MATCH,0.0,1,"=SUMIFS(approved_20,year_20,Q$1,transfer_20,""Cu exceptia transferurilor"", econ0_20,""Expenditures"",func2_20,""0430 Combustibil si energie"",econ2_20,""210000 Cheltuieli de personal"")"
Approved,132,EXP_CROSS_WAG_ENE_EXE,approved_20,20,2023,4814800.0,4814800.0,MATCH,0.0,1,"=SUMIFS(approved_20,year_20,Q$1,transfer_20,""Cu exceptia transferurilor"", econ0_20,""Expenditures"",func2_20,""0430 Combustibil si energie"",econ2_20,""210000 Cheltuieli de personal"")"
Approved,132,EXP_CROSS_WAG_ENE_EXE,approved_20,20,2024,24994600.0,24994600.0,MATCH,0.0,1,"=SUMIFS(approved_20,year_20,Q$1,transfer_20,""Cu exceptia transferurilor"", econ0_20,""Expenditures"",func2_20,""0430 Combustibil si energie"",econ2_20,""210000 Cheltuieli de personal"")"
Approved,133,EXP_CROSS_CAP_EXP_ENE_EXE,approved,base,2006,269823070.0,269823070.0,MATCH,0.0,1,"=SUMIFS(approved,year,C$1,transfer,""Excluding transfers"",func1,""16 Fuel and energy"",exp_type,""Capital"")"
Approved,133,EXP_CROSS_CAP_EXP_ENE_EXE,approved,base,2007,355766404.0,355766404.0,MATCH,0.0,1,"=SUMIFS(approved,year,C$1,transfer,""Excluding transfers"",func1,""16 Fuel and energy"",exp_type,""Capital"")"
Approved,133,EXP_CROSS_CAP_EXP_ENE_EXE,approved,base,2008,233884400.0,233884400.0,MATCH,0.0,1,"=SUMIFS(approved,year,C$1,transfer,""Excluding transfers"",func1,""16 Fuel and energy"",exp_type,""Capital"")"
Approved,133,EXP_CROSS_CAP_EXP_ENE_EXE,approved,base,2009,147010884.0,147010884.0,MATCH,0.0,1,"=SUMIFS(approved,year,C$1,transfer,""Excluding transfers"",func1,""16 Fuel and energy"",exp_type,""Capital"")"
Approved,133,EXP_CROSS_CAP_EXP_ENE_EXE,approved,base,2010,152120242.0,152120242.0,MATCH,0.0,1,"=SUMIFS(approved,year,C$1,transfer,""Excluding transfers"",func1,""16 Fuel and energy"",exp_type,""Capital"")"
Approved,133,EXP_CROSS_CAP_EXP_ENE_EXE,approved,base,2011,115535300.0,115535300.0,MATCH,0.0,1,"=SUMIFS(approved,year,C$1,transfer,""Excluding transfers"",func1,""16 Fuel and energy"",exp_type,""Capital"")"
Approved,133,EXP_CROSS_CAP_EXP_ENE_EXE,approved,base,2012,227148849.0,227148849.0,MATCH,0.0,1,"=SUMIFS(approved,year,C$1,transfer,""Excluding transfers"",func1,""16 Fuel and energy"",exp_type,""Capital"")"
Approved,133,EXP_CROSS_CAP_EXP_ENE_EXE,approved,base,2013,425749696.0,425749696.0,MATCH,0.0,1,"=SUMIFS(approved,year,C$1,transfer,""Excluding transfers"",func1,""16 Fuel and energy"",exp_type,""Capital"")"
Approved,133,EXP_CROSS_CAP_EXP_ENE_EXE,approved,base,2014,397073931.0,397073931.0,MATCH,0.0,1,"=SUMIFS(approved,year,C$1,transfer,""Excluding transfers"",func1,""16 Fuel and energy"",exp_type,""Capital"")"
Approved,133,EXP_CROSS_CAP_EXP_ENE_EXE,approved,base,2015,571310018.0,571310018.0,MATCH,0.0,1,"=SUMIFS(approved,year,C$1,transfer,""Excluding transfers"",func1,""16 Fuel and energy"",exp_type,""Capital"")"
Approved,133,EXP_CROSS_CAP_EXP_ENE_EXE,approved_16,16,2016,131124000.0,131124000.0,MATCH,0.0,1,"=SUMIFS(approved_16,year_16,M$1,transfer_16,""Cu exceptia transferurilor"", econ0_16,""Expenditures"",func2_16,""0430 Combustibil si energie"",econ1_16,""300000 Active nefinanciare"")"
Approved,133,EXP_CROSS_CAP_EXP_ENE_EXE,approved_16,16,2017,95455780.0,95455780.0,MATCH,0.0,1,"=SUMIFS(approved_16,year_16,M$1,transfer_16,""Cu exceptia transferurilor"", econ0_16,""Expenditures"",func2_16,""0430 Combustibil si energie"",econ1_16,""300000 Active nefinanciare"")"
Approved,133,EXP_CROSS_CAP_EXP_ENE_EXE,approved_16,16,2018,140671300.0,140671300.0,MATCH,0.0,1,"=SUMIFS(approved_16,year_16,M$1,transfer_16,""Cu exceptia transferurilor"", econ0_16,""Expenditures"",func2_16,""0430 Combustibil si energie"",econ1_16,""300000 Active nefinanciare"")"
Approved,133,EXP_CROSS_CAP_EXP_ENE_EXE,approved_16,16,2019,8649500.0,8649500.0,MATCH,0.0,1,"=SUMIFS(approved_16,year_16,M$1,transfer_16,""Cu exceptia transferurilor"", econ0_16,""Expenditures"",func2_16,""0430 Combustibil si energie"",econ1_16,""300000 Active nefinanciare"")"
Approved,133,EXP_CROSS_CAP_EXP_ENE_EXE,approved_20,20,2020,7734400.0,7734400.0,MATCH,0.0,1,"=SUMIFS(approved_20,year_20,Q$1,transfer_20,""Cu exceptia transferurilor"", econ0_20,""Expenditures"",func2_20,""0430 Combustibil si energie"",econ1_20,""300000 Active nefinanciare"")"
Approved,133,EXP_CROSS_CAP_EXP_ENE_EXE,approved_20,20,2021,6043100.0,6043100.0,MATCH,0.0,1,"=SUMIFS(approved_20,year_20,Q$1,transfer_20,""Cu exceptia transferurilor"", econ0_20,""Expenditures"",func2_20,""0430 Combustibil si energie"",econ1_20,""300000 Active nefinanciare"")"
Approved,133,EXP_CROSS_CAP_EXP_ENE_EXE,approved_20,20,2022,4974700.0,4974700.0,MATCH,0.0,1,"=SUMIFS(approved_20,year_20,Q$1,transfer_20,""Cu exceptia transferurilor"", econ0_20,""Expenditures"",func2_20,""0430 Combustibil si energie"",econ1_20,""300000 Active nefinanciare"")"
Approved,133,EXP_CROSS_CAP_EXP_ENE_EXE,approved_20,20,2023,3853000.0,3853000.0,MATCH,0.0,1,"=SUMIFS(approved_20,year_20,Q$1,transfer_20,""Cu exceptia transferurilor"", econ0_20,""Expenditures"",func2_20,""0430 Combustibil si energie"",econ1_20,""300000 Active nefinanciare"")"
Approved,133,EXP_CROSS_CAP_EXP_ENE_EXE,approved_20,20,2024,230380000.0,230380000.0,MATCH,0.0,1,"=SUMIFS(approved_20,year_20,Q$1,transfer_20,""Cu exceptia transferurilor"", econ0_20,""Expenditures"",func2_20,""0430 Combustibil si energie"",econ1_20,""300000 Active nefinanciare"")"
Approved,136,EXP_CROSS_CAP_TRA_SOE_ENE_EXE,approved,base,2006,0.0,0.0,MATCH,0.0,1,"=SUMIFS(approved,year,C$1,transfer,""Excluding transfers"",func1,""16 Fuel and energy"",econ2,""271.02 Transfers to state-owned companies"",exp_type,""Capital"")"
Approved,136,EXP_CROSS_CAP_TRA_SOE_ENE_EXE,approved,base,2007,0.0,0.0,MATCH,0.0,1,"=SUMIFS(approved,year,C$1,transfer,""Excluding transfers"",func1,""16 Fuel and energy"",econ2,""271.02 Transfers to state-owned companies"",exp_type,""Capital"")"
Approved,136,EXP_CROSS_CAP_TRA_SOE_ENE_EXE,approved,base,2008,0.0,0.0,MATCH,0.0,1,"=SUMIFS(approved,year,C$1,transfer,""Excluding transfers"",func1,""16 Fuel and energy"",econ2,""271.02 Transfers to state-owned companies"",exp_type,""Capital"")"
Approved,136,EXP_CROSS_CAP_TRA_SOE_ENE_EXE,approved,base,2009,0.0,0.0,MATCH,0.0,1,"=SUMIFS(approved,year,C$1,transfer,""Excluding transfers"",func1,""16 Fuel and energy"",econ2,""271.02 Transfers to state-owned companies"",exp_type,""Capital"")"
Approved,136,EXP_CROSS_CAP_TRA_SOE_ENE_EXE,approved,base,2010,0.0,0.0,MATCH,0.0,1,"=SUMIFS(approved,year,C$1,transfer,""Excluding transfers"",func1,""16 Fuel and energy"",econ2,""271.02 Transfers to state-owned companies"",exp_type,""Capital"")"
Approved,136,EXP_CROSS_CAP_TRA_SOE_ENE_EXE,approved,base,2011,0.0,0.0,MATCH,0.0,1,"=SUMIFS(approved,year,C$1,transfer,""Excluding transfers"",func1,""16 Fuel and energy"",econ2,""271.02 Transfers to state-owned companies"",exp_type,""Capital"")"
Approved,136,EXP_CROSS_CAP_TRA_SOE_ENE_EXE,approved,base,2012,0.0,0.0,MATCH,0.0,1,"=SUMIFS(approved,year,C$1,transfer,""Excluding transfers"",func1,""16 Fuel and energy"",econ2,""271.02 Transfers to state-owned companies"",exp_type,""Capital"")"
Approved,136,EXP_CROSS_CAP_TRA_SOE_ENE_EXE,approved,base,2013,0.0,0.0,MATCH,0.0,1,"=SUMIFS(approved,year,C$1,transfer,""Excluding transfers"",func1,""16 Fuel and energy"",econ2,""271.02 Transfers to state-owned companies"",exp_type,""Capital"")"
Approved,136,EXP_CROSS_CAP_TRA_SOE_ENE_EXE,approved,base,2014,0.0,0.0,MATCH,0.0,1,"=SUMIFS(approved,year,C$1,transfer,""Excluding transfers"",func1,""16 Fuel and energy"",econ2,""271.02 Transfers to state-owned companies"",exp_type,""Capital"")"
Approved,136,EXP_CROSS_CAP_TRA_SOE_ENE_EXE,approved,base,2015,0.0,0.0,MATCH,0.0,1,"=SUMIFS(approved,year,C$1,transfer,""Excluding transfers"",func1,""16 Fuel and energy"",econ2,""271.02 Transfers to state-owned companies"",exp_type,""Capital"")"
Approved,136,EXP_CROSS_CAP_TRA_SOE_ENE_EXE,approved_16,16,2016,0.0,0.0,MATCH,0.0,1,"=SUMIFS(approved_16,year_16,M$1,transfer_16,""Cu exceptia transferurilor"", econ0_16,""Expenditures"",func2_16,""0430 Combustibil si energie"",econ4_16,""251100 Subsidii acordate intreprinderilor de stat si municipale nefinanciare"",econ1_16,""300000 Active nefinanciare"")"
Approved,136,EXP_CROSS_CAP_TRA_SOE_ENE_EXE,approved_16,16,2017,0.0,0.0,MATCH,0.0,1,"=SUMIFS(approved_16,year_16,M$1,transfer_16,""Cu exceptia transferurilor"", econ0_16,""Expenditures"",func2_16,""0430 Combustibil si energie"",econ4_16,""251100 Subsidii acordate intreprinderilor de stat si municipale nefinanciare"",econ1_16,""300000 Active nefinanciare"")"
